Title,ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Popularity,Predict,Karaokability
September,7Cuk8jsPPoNYQWXK9XRFvG,0.165,0.6940000000000001,0.831,0.000892,0.000892,-7.287999999999999,0.0301,0.98,125.90100000000001,71,1,0.890908887138843
Heart Of Glass - Special Mix,0a4agFmqHXxcZl1nho1BxM,0.015,0.6940000000000001,0.5770000000000001,0.00836,0.00836,-14.63,0.0308,0.845,114.478,70,1,0.8908672121798791
Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,0.202,0.773,0.6559999999999999,0.00323,0.0697,-10.88,0.0381,0.971,119.754,71,1,0.8908356836955822
...Baby One More Time,3MjUtNVVq3C8Fn0MP3zhXa,0.202,0.759,0.6990000000000001,0.000131,0.443,-5.745,0.0307,0.907,92.96,77,1,0.8908201113567265
Lovefool,0u4htORODiTK9vHVA89MQX,0.0646,0.64,0.602,0.0,0.0,-7.902,0.0299,0.951,111.87,66,1,0.8902208594302518
Springsteen,05ZACkzW8YbRq3eFgIfSNB,0.1,0.6920000000000001,0.809,9.77e-05,0.185,-5.935,0.0255,0.927,104.023,72,1,0.8901383967928553
While My Guitar Gently Weeps - Remastered 2009,389QX9Q1eUOEZ19vtzzI9O,0.0205,0.45299999999999996,0.654,0.00395,0.00395,-8.855,0.0317,0.7020000000000001,115.0,69,1,0.8900307903107919
SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,0.479,0.00598,0.00598,-7.457999999999999,0.0261,0.284,88.964,85,1,0.8899879910609945
"Ob-La-Di, Ob-La-Da - Remastered 2009",1gFNm7cXfG1vSMcxPpSxec,0.23199999999999998,0.818,0.728,0.0642,0.0642,-8.331,0.0314,0.975,113.059,70,1,0.8899575493586607
Believer,0pqnGHJpmpxLKifKRmU6WP,0.0622,0.7759999999999999,0.78,0.0,0.081,-4.374,0.128,0.6659999999999999,124.949,87,1,0.8899566528790078
Play That Funky Music,5uuJruktM9fMdN9Va0DUMl,0.0435,0.8140000000000001,0.672,0.0,0.061,-12.068,0.0619,0.933,109.394,68,1,0.8899534616663863
"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,0.43200000000000005,0.601,0.532,6.25e-06,6.25e-06,-9.119,0.0286,0.341,136.571,81,1,0.8896588750570751
The Chain - 2004 Remaster,5e9TFTbltYBg2xThimr0rU,0.009000000000000001,0.545,0.67,0.000822,0.000822,-8.81,0.0496,0.48100000000000004,151.553,81,1,0.8895403192921997
Candy (feat. Trippie Redd),37AGgp9VP8TVJBfEat74Bj,0.00829,0.7440000000000001,0.638,0.0,0.182,-4.86,0.049,0.48,98.019,77,1,0.8895081449362358
"December, 1963 (Oh What a Night!)",7ePFDzrnLt3Ynqgy2UFWri,0.057999999999999996,0.727,0.588,5.46e-06,5.46e-06,-9.568,0.0253,0.9640000000000001,104.413,64,1,0.8893894748019259
Upside Down,6shRGWCtBUOPFLFTTqXZIC,0.23800000000000002,0.787,0.655,0.000171,0.000171,-8.339,0.0431,0.65,102.485,71,1,0.8893567329261439
All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,0.00255,0.43799999999999994,0.805,5.6899999999999994e-05,5.6899999999999994e-05,-6.237,0.0624,0.564,113.25299999999999,78,1,0.8893494349702251
Get Down On It,4yKZACkuudvfd600H2dQie,0.205,0.879,0.626,6.07e-05,0.056,-6.3439999999999985,0.0604,0.968,110.864,72,1,0.8892909369718018
Lose Yourself to Dance (feat. Pharrell Williams),5CMjjywI0eZMixPeqNd75R,0.0839,0.8320000000000001,0.659,0.00114,0.00114,-7.827999999999999,0.057,0.674,100.163,70,1,0.8892259251042564
Dancing With A Stranger (with Normani),6Qs4SXO9dwPj5GKvVOv8Ki,0.45,0.741,0.52,1.97e-06,0.222,-7.513,0.0656,0.34700000000000003,102.998,83,1,0.8891660688961992
New Rules,2ekn2ttSfGqwhhate0LSR0,0.0026100000000000003,0.762,0.7,1.56e-05,0.153,-6.021,0.0694,0.608,116.073,80,1,0.8891319775780855
Treasure,55h7vJchibLdUkxdlX3fK7,0.0412,0.8740000000000001,0.6920000000000001,7.240000000000001e-05,0.324,-5.28,0.0431,0.937,116.017,77,1,0.8890984084532573
All of Me,3U4isOIWM3VvDubwSI3y7a,0.922,0.422,0.264,0.0,0.132,-7.064,0.0322,0.331,119.93,86,1,0.8889629383977572
Take The Money And Run,1ZhrREyOOeFV6TxDOyiPwu,0.0552,0.565,0.645,2.84e-06,0.151,-12.923,0.0484,0.836,99.3,67,1,0.888920919267264
The Story of Tonight,0NJWhm3hUwIZSy5s0TGJ8q,0.835,0.494,0.237,0.0,0.0,-10.579,0.0517,0.625,95.219,71,1,0.8888705647477131
What's Up?,0jWgAnTrNZmOGmqgvHhZEm,0.161,0.565,0.564,0.0,0.114,-10.044,0.0292,0.454,134.355,78,1,0.8888640691816501
HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,0.00028199999999999997,0.9079999999999999,0.621,5.39e-05,5.39e-05,-6.638,0.102,0.42100000000000004,150.011,82,1,0.888728800278532
Knockin' On Heaven's Door,4JiEyzf0Md7KEFFGWDDdCr,0.0211,0.496,0.7390000000000001,0.00444,0.106,-7.193,0.0415,0.378,132.41,77,1,0.8886753628338594
Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD,0.0843,0.802,0.7559999999999999,0.00765,0.0521,-10.791,0.0349,0.963,131.715,73,1,0.8886453985703575
Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,0.3,0.7509999999999999,0.8340000000000001,1.77e-05,0.355,-5.444,0.0437,0.894,95.053,78,1,0.8885927587611304
Hotline Bling,0wwPcA6wtMf6HUMpIRdeP7,0.0025800000000000003,0.8909999999999999,0.628,0.00019,0.0504,-7.862999999999999,0.0551,0.552,134.966,76,1,0.8881429395890652
Sk8er Boi,4omisSlTk6Dsq2iQD7MA07,6.790000000000001e-05,0.48700000000000004,0.9,0.0,0.0,-4.417,0.0482,0.484,149.937,0,1,0.8881371071863254
Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe,0.22,0.71,0.799,0.000602,0.000602,-4.897,0.0328,0.725,120.37200000000001,77,1,0.8877433013495786
I'm Gonna Be (500 Miles),66S14BkJDxgkYxLl5DCqOz,0.151,0.851,0.551,0.0,0.0827,-5.1770000000000005,0.0396,0.807,131.922,73,1,0.8875071793046663
Lean on Me,3M8FzayQWtkvOhqMn2V4T2,0.782,0.619,0.22,1.19e-05,0.124,-13.843,0.0667,0.423,75.16,71,1,0.8872866994331093
Love On Top,1z6WtY7X4HQJvzxC4UgkSf,0.0849,0.652,0.748,0.0,0.0,-5.242000000000001,0.0887,0.652,94.1,74,1,0.8872474081464989
I Am The Walrus - Remastered 2009,6Pq9MmkDQYZiiCDpxnvrf6,0.0828,0.401,0.556,0.000359,0.000359,-10.532,0.0513,0.654,85.206,64,1,0.8871795653731176
Island In The Sun,2MLHyLy5z5l5YRp7momlgw,0.00719,0.654,0.81,0.00251,0.165,-6.26,0.0288,0.6609999999999999,114.623,76,1,0.8870364073517896
Them Changes,7CH99b2i1TXS5P8UUyWtnM,0.54,0.657,0.562,0.00143,0.00143,-8.6,0.0601,0.7040000000000001,81.657,72,1,0.8867915696594934
Golden,45S5WTQEGOB1VHr1Q4FuPl,0.21,0.448,0.838,0.000131,0.131,-5.2570000000000014,0.0557,0.254,139.863,89,1,0.8866547200722467
Hips Don't Lie (feat. Wyclef Jean),3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,0.8240000000000001,0.0,0.405,-5.892,0.0712,0.7559999999999999,100.024,82,1,0.8866186586889233
Wait for It,7EqpEBPOohgk7NnKvBGFWo,0.124,0.5429999999999999,0.473,4.04e-06,4.04e-06,-9.638,0.157,0.519,86.53399999999999,73,1,0.8864355968129941
The Boxer,76TZCvJ8GitQ2FA1q5dKu0,0.7020000000000001,0.439,0.488,0.000339,0.000339,-14.464,0.0615,0.629,93.01700000000001,71,1,0.8863585646068216
Never Too Much,3nFJbZCHP4d9vduKjJLdBL,0.125,0.7340000000000001,0.586,0.0,0.0,-11.866,0.129,0.762,109.93299999999999,71,1,0.8860709518259682
Blue Christmas,3QiAAp20rPC3dcAtKtMaqQ,0.9,0.465,0.27,0.00104,0.145,-16.660999999999998,0.0425,0.58,94.518,75,1,0.885966322356393
Lover,1dGr1c8CrMLDpV6mPbImSI,0.4920000000000001,0.359,0.5429999999999999,1.58e-05,0.118,-7.582000000000002,0.0919,0.453,68.53399999999999,79,1,0.8859585983313633
Down Under,46RVKt5Edm1zl0rXhPJZxz,0.0485,0.746,0.79,0.0261,0.0261,-4.7,0.0257,0.8909999999999999,107.23100000000001,73,1,0.8859570390821389
Bad Romance,0SiywuOBRcynK0uKGWdCnn,0.00314,0.696,0.921,5.24e-05,0.0842,-3.755,0.0363,0.7140000000000001,119.001,80,1,0.8858236599766066
Don't Stop Believin',4bHsxqR3GMrXTxEPLuK5ue,0.127,0.5,0.748,0.0,0.447,-9.072,0.0363,0.514,118.852,80,1,0.8857568003167723
Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,0.0778,0.532,0.887,0.000214,0.294,-3.757,0.0335,0.795,122.511,82,1,0.8851589199625683
Big Yellow Taxi,6UkMcAA19lTdjs22jtB7o2,0.579,0.611,0.47,0.0,0.581,-9.135,0.0356,0.97,85.527,71,1,0.8850224185779965
Loser,5PntSbMHC1ud6Vvl8x56qd,0.0337,0.654,0.611,0.000178,0.405,-10.45,0.119,0.7859999999999999,85.387,70,1,0.8850013111000553
Jenny,2rpVmxAGGc18wpBREaoE0R,0.00299,0.662,0.805,0.0178,0.237,-5.683,0.0331,0.539,133.931,76,1,0.8848039975960355
You Spin Me Round (Like a Record),7uHO4AmKtyGa5v5fsElGoC,0.0308,0.5670000000000001,0.943,0.0966,0.0966,-7.992000000000001,0.0387,0.965,128.207,73,1,0.8847630997688807
She's Gone,5dFoWIiJ2814hRwMYDcFiU,0.313,0.523,0.341,0.00011399999999999999,0.00011399999999999999,-14.034,0.0388,0.355,77.487,64,1,0.8847478076798381
Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,0.021,0.672,0.855,0.0,0.32299999999999995,-3.764,0.0397,0.6459999999999999,123.056,85,1,0.8846859323225329
Stuck In The Middle,4y3BUo2hp0MxylfbUaqRyJ,0.371,0.871,0.501,0.0,0.0939,-8.904,0.0466,0.848,119.953,72,1,0.8845096897576081
All About That Bass,5jE48hhRu8E6zBDPRSkEq7,0.0573,0.807,0.887,2.87e-06,0.124,-3.726,0.0503,0.961,134.05200000000002,72,1,0.884404261088096
Tequila,7Il2yWQmsqKgSkLQvHTPUI,0.0292,0.474,0.594,0.0,0.0,-5.756,0.0289,0.503,86.131,70,1,0.8843643601202126
Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582000000000002,0.0643,0.542,122.668,77,1,0.8842298838072585
How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,0.649,0.5710000000000001,0.307,0.0,0.0,-10.958,0.0499,0.10800000000000001,83.72,74,1,0.8841938558312813
SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,0.449,0.453,0.5379999999999999,0.0,0.19,-8.212,0.0638,0.516,122.973,81,1,0.8840755413141835
"Jumpin', Jumpin'",4pmc2AxSEq6g7hPVlJCPyP,0.00543,0.7709999999999999,0.685,0.00157,0.0537,-4.6389999999999985,0.0567,0.6829999999999999,88.99700000000001,70,1,0.8839967769529656
I Just Wasn't Made For These Times - Remastered,1936vFNafyF15O6dqbpBYJ,0.446,0.212,0.568,0.0,0.0,-7.466,0.0335,0.337,188.046,34,1,0.8837091788923678
Don't Stop - 2004 Remaster,3CPeWqqaHR0hmyfsWhMJQs,0.0373,0.672,0.72,9.38e-06,9.38e-06,-7.781000000000001,0.035,0.828,118.73100000000001,68,1,0.8836511913847624
Raise Your Glass,1gv4xPanImH17bKZ9rOveR,0.0048,0.7,0.7090000000000001,0.0,0.0289,-5.006,0.0839,0.625,122.019,77,1,0.8835689998938341
Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,0.7879999999999999,129.99200000000002,79,1,0.8833443870928475
One More Time,0DiWol3AO6WpXZgp0goxAV,0.0193,0.611,0.6970000000000001,0.0,0.0,-8.618,0.133,0.47600000000000003,122.75200000000001,75,1,0.8832624679094921
"I Just Can't Wait to Be King - From ""The Lion King""/Soundtrack Version",0qxtQ8rf3W1nId3D2r0xH4,0.321,0.6890000000000001,0.5329999999999999,7.37e-05,7.37e-05,-14.205,0.0544,0.898,98.801,68,1,0.883095286065635
Feel It Still,6QgjcU0zLnzq5OrUoSZ3OK,0.0417,0.8009999999999999,0.795,0.000113,0.000113,-5.115,0.0504,0.754,79.028,78,1,0.8828263559169413
Lake Shore Drive,46MX86XQqYCZRvwPpeq4Gi,0.204,0.434,0.885,0.0,0.0,-7.367000000000001,0.0396,0.843,93.999,66,1,0.8825508027169495
Body,21RzyxY3EFaxVy6K4RqaU9,0.0476,0.752,0.764,9.44e-05,9.44e-05,-4.399,0.038,0.5820000000000001,121.958,75,1,0.8825487898038831
Shallow,2VxeLyX666F8uXCJ0dZF8B,0.371,0.5720000000000001,0.385,0.0,0.231,-6.362,0.0308,0.32299999999999995,95.799,85,1,0.8822419306228123
Scar Tissue,1G391cbiT3v3Cywg8T7DM1,0.0779,0.595,0.7170000000000001,0.00274,0.00274,-4.803,0.0295,0.547,88.969,76,1,0.8821538857243512
Royals,2dLLR6qlu5UJ5gk0dKz0h3,0.121,0.674,0.428,0.0,0.132,-9.504,0.122,0.337,84.87799999999999,76,1,0.8818770103212556
Owner of a Lonely Heart,0GTK6TesV108Jj5D3MHsYb,0.175,0.7440000000000001,0.7979999999999999,0.00367,0.00367,-5.981,0.0364,0.89,125.061,70,1,0.8818461804958205
Happy Together,1JO1xLtVc8mWhIoE3YaCL0,0.55,0.584,0.36700000000000005,1.3800000000000002e-05,1.3800000000000002e-05,-9.638,0.0328,0.588,120.175,74,1,0.8815384170839894
Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,0.131,0.7290000000000001,0.7559999999999999,0.0,0.0527,-5.119,0.0294,0.522,104.945,75,1,0.8810844979415717
God Only Knows - Remastered,6iGU74CwXuT4XVepjc9Emf,0.253,0.521,0.48700000000000004,0.0,0.0,-7.525,0.0299,0.483,117.072,71,1,0.8807137978189512
Living La Vida Loca,3l2uVsOgoauZF7jjD2Er6J,0.000112,0.409,0.892,0.0,0.0755,-5.746,0.0524,0.728,178.019,39,1,0.880659956372484
It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,0.0561,0.853,0.606,0.0,0.313,-4.596,0.0713,0.654,94.759,76,1,0.8803780381059256
Don't You (Forget About Me),3fH4KjXFYMmljxrcGrbPj9,0.168,0.66,0.816,0.0181,0.0608,-6.61,0.0299,0.6779999999999999,111.346,74,1,0.880203180146025
"Hello, Goodbye - Remastered 2009",0vZ97gHhemKm6c64hTfJNA,0.306,0.479,0.733,2.4e-05,2.4e-05,-8.753,0.0256,0.8059999999999999,99.307,65,1,0.8799676968573901
Shape of You,7qiZfU4dY1lWllzX7mPBI3,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,0.931,95.977,85,1,0.8799435300048509
Come As You Are,4P5KoWXOxwuobLmHXLMobV,0.00016,0.5,0.8240000000000001,0.00161,0.0916,-5.846,0.0388,0.539,120.125,72,1,0.879873464035621
Mayonaka no Door / Stay With Me,2BHj31ufdEqVK5CkYDp9mA,0.17600000000000002,0.6579999999999999,0.747,8.49e-06,8.49e-06,-6.615,0.0431,0.792,108.259,68,1,0.8797256583503127
Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,0.602,0.608,0.419,7.58e-06,0.108,-10.016,0.0331,0.602,100.22,69,1,0.8796625677710364
Sound Of The Underground,25Mn17RDbdJHiKL5SEhLnL,0.00315,0.5770000000000001,0.8540000000000001,6.42e-05,0.32299999999999995,-5.871,0.0379,0.8690000000000001,163.921,34,1,0.8796538459856106
Galway Girl,0afhq8XCExXpqazXczTSve,0.0735,0.624,0.8759999999999999,0.0,0.327,-3.374,0.1,0.7809999999999999,99.943,78,1,0.8792362980495609
September,4bdS8hT7H37LSnKBlUJqdj,0.035,0.537,0.741,0.004220000000000001,0.004220000000000001,-4.248,0.11800000000000001,0.537,156.134,4,1,0.8790570780405164
Start Me Up - Remastered,7HKez549fwJQDzx3zLjHKC,0.0436,0.631,0.932,0.13699999999999998,0.0918,-4.142,0.0354,0.971,122.429,76,1,0.878887007497405
Hey Brother,4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,0.0828,-4.867,0.0436,0.458,125.014,76,1,0.8786212530193137
Santeria,2hnMS47jN0etwvFPzYk11f,0.0268,0.682,0.765,3.4200000000000005e-05,0.188,-5.021,0.0395,0.5670000000000001,90.807,75,1,0.8786121294840483
Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,0.0114,0.7829999999999999,0.58,2.28e-06,0.108,-6.547999999999999,0.0408,0.66,120.021,69,1,0.878548224947381
Cheap Thrills,3S4px9f4lceWdKf0gWciFu,0.0472,0.628,0.698,0.00143,0.0907,-5.608,0.105,0.732,89.976,71,1,0.8784895835532754
Just Dance,2x7MyWybabEz6Y6wvHuwGE,0.0264,0.8220000000000001,0.7390000000000001,4.26e-05,0.181,-4.541,0.0311,0.745,118.992,71,1,0.878167781951064
I'm Yours,1EzrEOXmMH3G43AXT1y7pA,0.595,0.6859999999999999,0.457,0.0,0.105,-8.322000000000001,0.0468,0.718,150.953,82,1,0.8780564361334942
This Girl (Kungs Vs. Cookin' On 3 Burners),1A8j067qyiNwQnZT0bzUpZ,0.0927,0.792,0.7170000000000001,3.59e-05,3.59e-05,-4.7589999999999995,0.0393,0.466,121.985,76,1,0.8779816817558806
Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,0.0393,0.6709999999999999,0.71,1.12e-05,1.12e-05,-7.724,0.0356,0.8340000000000001,118.745,67,1,0.8777546810091738
Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,0.5920000000000001,0.259,0.473,0.0,0.0,-8.275,0.0295,0.539,90.348,69,1,0.8775731323253548
I THINK,4f8Mh5wuWHOsfXtzjrJB3t,0.00881,0.826,0.579,0.0,0.0,-8.241,0.0801,0.431,121.075,72,1,0.8773823877444563
ROXANNE,696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,0.601,0.0,0.46,-5.6160000000000005,0.14800000000000002,0.457,116.735,86,1,0.8773624281283596
O-o-h Child,74JdR9aXE6I74oS1BVRsvb,0.0015400000000000001,0.488,0.754,2.42e-05,2.42e-05,-7.95,0.0381,0.664,88.369,63,1,0.8772068597859729
Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,0.112,0.789,0.706,1.7100000000000002e-05,0.0586,-4.2330000000000005,0.0429,0.638,125.911,71,1,0.877166088369282
Thunderstruck,57bgtoPSgt236HzfBOd8kj,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,0.259,133.52,82,1,0.8771498273790687
Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,0.72,116.761,74,1,0.8768128091304039
Shut Up and Dance,4kbj5MwxO1bq9wjT5g9HaA,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,0.619,128.03799999999998,80,1,0.8766954218168765
Build Me Up Buttercup,6sPOmDulFtLzfX25zICNrC,0.313,0.66,0.512,0.0,0.28300000000000003,-7.183,0.0294,0.852,133.607,74,1,0.8765894028316368
No Scrubs,1KGi9sZVMeszgZOWivFpxs,0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,0.59,92.909,78,1,0.8765850714927657
Gimme Shelter,6H3kDe7CGoWYBabAeVWGiD,0.447,0.634,0.63,0.039,0.039,-8.277000000000001,0.031,0.489,118.62799999999999,75,1,0.8765051447439435
Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,0.182,0.491,0.583,0.0,0.407,-10.964,0.0376,0.907,150.572,79,1,0.8764219902240002
You'll Be Back,6OG1S805gIrH5nAQbEOPY3,0.39,0.607,0.466,0.0,0.0,-7.562,0.0578,0.434,121.741,74,1,0.8761440646996232
Stairway to Heaven - 1990 Remaster,51pQ7vY7WXzxskwloaeqyj,0.575,0.34600000000000003,0.335,0.00674,0.00674,-12.453,0.0339,0.213,84.204,68,1,0.8758332465484397
Let's Dance - 2018 Remaster,3ix6K4wZY29bCujrSznwFZ,0.0125,0.654,0.743,0.0272,0.153,-7.44,0.0605,0.632,114.846,70,1,0.8757463216423566
Relax,2K22nUTdyr48JDwI5t906t,0.326,0.6759999999999999,0.695,1.09e-05,1.09e-05,-13.395,0.0392,0.691,114.93,71,1,0.8757079307277033
Bad Romance,2dyB5DGHMUvNOdnUD9ziP8,0.00314,0.695,0.9209999999999999,5.2600000000000005e-05,5.2600000000000005e-05,-3.752,0.0363,0.7140000000000001,119.006,15,1,0.8756407925046032
I'm The Only One,4veE1jrMbVSy9FRCiYDGkD,0.0448,0.614,0.476,0.0,0.0608,-9.648,0.0321,0.644,84.93799999999997,60,1,0.8756387819193707
Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,0.396,0.716,0.625,1.9699999999999998e-05,1.9699999999999998e-05,-11.369000000000002,0.0601,0.826,125.27600000000001,73,1,0.8751158652058005
Never Gonna Give You Up,7GhIk7Il098yCjg4BQjzvb,0.135,0.727,0.939,4.35e-05,0.151,-11.855,0.0369,0.916,113.33,68,1,0.8751022673053901
Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,0.061,0.574,0.9129999999999999,0.00158,0.00158,-4.793,0.133,0.423,115.728,83,1,0.8747691795056819
Love Never Felt So Good,48td6xvpokdYwvbl3JIiXP,0.132,0.775,0.7190000000000001,1.79e-06,1.79e-06,-6.212000000000001,0.0435,0.7120000000000001,117.51299999999999,68,1,0.8747441242245745
Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,0.259,0.665,0.6729999999999999,7.62e-06,7.62e-06,-7.95,0.0493,0.779,132.642,73,1,0.8747235805271483
I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,0.529,0.677,0.485,2.04e-05,0.0766,-5.795,0.0361,0.493,82.001,82,1,0.874395173316169
Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,0.188,0.638,0.6559999999999999,0.0,0.146,-5.886,0.0357,0.225,104.036,77,1,0.8742843973483302
Come On Eileen,3MrWxJaD2AT0W9DjWF64Vm,0.664,0.45,0.6559999999999999,3.02e-06,0.259,-7.049,0.0472,0.782,106.61,75,1,0.874218963243864
All You Need Is Love - Remastered 2009,68BTFws92cRztMS1oQ7Ewj,0.34600000000000003,0.4,0.48,3.1e-05,3.1e-05,-7.768,0.0295,0.653,103.436,66,1,0.8740869610435366
WAP (feat. Megan Thee Stallion),4Oun2ylbjFKMPTiaSbbCih,0.0194,0.935,0.454,0.0,0.0824,-7.508999999999999,0.375,0.35700000000000004,133.07299999999998,95,1,0.8740559880475366
Counting Stars,6sy3LkhNFjJWlaeSMNwQ62,0.0654,0.664,0.705,0.0,0.115,-4.972,0.0382,0.477,122.017,74,1,0.8737929751780067
Thank You For The Music,4LVfj3d4HMP14K5fgzxeCS,0.439,0.28800000000000003,0.509,0.0,0.0,-6.638999999999999,0.0413,0.401,200.30700000000002,44,1,0.8733958833479818
Just What I Needed,4alHo6RGd0D3OUbTPExTHN,0.0152,0.619,0.579,6.4e-05,6.4e-05,-9.307,0.0473,0.69,127.22399999999999,70,1,0.8733885826755139
Undone - The Sweater Song,5WhtlIoxoZrMmuaWWEQhwV,0.00114,0.457,0.618,0.00257,0.00257,-6.682,0.0296,0.579,80.184,63,1,0.8730156494551824
Southern Nights,7kv7zBjMtVf0eIJle2VZxn,0.0989,0.6970000000000001,0.813,0.0232,0.583,-8.89,0.0315,0.85,95.301,69,1,0.8726748226025717
My Love Is Your Love,1ckU1EhAO0Nr73QYw24SWJ,0.0557,0.77,0.475,4.81e-06,0.0607,-9.512,0.159,0.474,82.51100000000002,69,1,0.8725506053524351
Welcome to Paradise,5kr3j5Clb9rjEposoMyLVt,0.000241,0.37,0.96,0.0116,0.0116,-4.162,0.0378,0.7170000000000001,89.428,67,1,0.8723359478243571
Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,0.079,0.742,0.833,0.0,0.384,-6.462999999999999,0.115,0.816,113.375,78,1,0.8723060170353167
Psycho,3CYH422oy1cZNoo0GTG1TK,0.193,0.664,0.6659999999999999,0.0,0.0854,-2.2030000000000003,0.0446,0.405,139.987,79,1,0.8722916115597414
"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",03xWMkKEbeO4SnylA53ipj,0.11199999999999999,0.6729999999999999,0.42,0.0,0.0,-7.581,0.0317,0.385,108.066,67,1,0.8722384815813916
Twist And Shout - Remastered 2009,5ZBeML7Lf3FMEVviTyvi8l,0.6409999999999999,0.48200000000000004,0.8490000000000001,7.74e-06,7.74e-06,-9.198,0.0452,0.937,124.631,73,1,0.8721297128674333
Back In Black,08mG3Y1vljYA6bvDt4Wqkj,0.011,0.31,0.7,0.00965,0.0828,-5.678,0.047,0.763,188.386,84,1,0.8721109074782005
Skinny Love,2cbic3TiUENlJX91y67ARR,0.8440000000000001,0.593,0.263,5.36e-06,0.127,-14.029000000000002,0.0567,0.109,76.37899999999998,72,1,0.8720810783928878
Say My Name,7H6ev70Weq6DdpZyyTmUXk,0.273,0.713,0.6779999999999999,0.0,0.149,-3.525,0.102,0.7340000000000001,138.009,76,1,0.8718676805338148
Stronger,4fzsfWzRhPawzqhX8Qt9F3,0.00564,0.617,0.7170000000000001,0.0,0.408,-7.858,0.153,0.49,103.992,80,1,0.8717935446068122
50 Ways to Leave Your Lover,6Qb7gtV6Q4MnUjSbkFcopl,0.166,0.815,0.37200000000000005,0.00011599999999999999,0.00011599999999999999,-12.814,0.0752,0.293,101.684,69,1,0.8715662652899359
Say You'll Be There,1yTQ39my3MoNROlFw3RDNy,0.0149,0.726,0.679,1.49e-06,0.0837,-6.2189999999999985,0.0473,0.7509999999999999,107.02,64,1,0.8713407503277417
I Think We're Alone Now,4uvjOKsp7mSjrDhWdkLPBY,0.025,0.752,0.723,0.00354,0.0212,-12.126,0.0507,0.94,130.519,70,1,0.8712775718100534
The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK,0.8370000000000001,0.525,0.21600000000000003,0.0,0.0,-13.550999999999998,0.0301,0.32799999999999996,106.76100000000001,74,1,0.8710953050539832
Little Wing,1Eolhana7nKHYpcYpdVcT5,0.18100000000000002,0.515,0.534,0.00278,0.00278,-8.045,0.0768,0.426,70.77600000000001,71,1,0.8710629748272718
This Must Be the Place (Naive Melody) - 2005 Remaster,6aBUnkXuCEQQHAlTokv9or,0.331,0.9420000000000001,0.6409999999999999,0.179,0.179,-10.15,0.0333,0.966,114.443,72,1,0.8710374046397413
Ignition - Remix,5dNfHmqgr128gMY2tc5CeJ,0.061,0.795,0.523,0.0,0.0914,-7.165,0.0423,0.855,133.024,70,1,0.8709126032186397
All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,0.0103,0.434,0.897,0.0,0.612,-4.918,0.0488,0.684,148.726,79,1,0.8708176675236604
Cyber Sex,1ghvzmzpx2nnrbx7wtpMgo,0.318,0.917,0.657,3.62e-06,3.62e-06,-5.716,0.0921,0.818,131.03,73,1,0.8708036991226553
